Year Mon Day  DayRain  DaySnow Rain_thr Snow_thr   Soil_S Litter_S Canopy_S CaIntTot CrainInt CsnowInt  StreamF Baseflow  ReturnF      PET      AET    Trans    Evapo  S_Evapo Can_Evap Sur_Evap Snowpack Sublimat SnowMelt  WaterTD  SatDefi  RootZ_S  Unsat_S RootZ_Dr Unsat_Dr Cap_rise  GwDrain  GwStorQ  GwStorN   GwQout   GwNout     RSMC
1961   1  18    0.000    0.000    0.000    0.000    0.214    0.000    0.000    0.000    0.000    0.000    1.088    0.676    0.412    1.784    0.593    0.026    0.567    0.345    0.000    0.222    0.000    0.000    0.000 2866.622  977.512  298.983   22.679    0.032    0.000    0.024    0.000    0.000    0.000    0.000    0.000   59.931
1961   1  19    0.146    0.000    0.122    0.000    0.214    0.000    0.000    0.023    0.023    0.000    1.074    0.671    0.404    1.835    0.624    0.022    0.602    0.354    0.023    0.225    0.000    0.000    0.000 2868.692  978.218  298.534   22.289    0.033    0.000    0.024    0.000    0.000    0.000    0.000    0.000   59.837
1961   1  20    0.000    0.000    0.000    0.000    0.213    0.000    0.000    0.000    0.000    0.000    1.059    0.665    0.394    2.292    0.707    0.045    0.662    0.441    0.000    0.221    0.000    0.000    0.000 2870.871  978.961  297.941   21.876    0.032    0.000    0.031    0.000    0.000    0.000    0.000    0.000   59.730
1961   1  21    0.146    0.000    0.122    0.000    0.211    0.000    0.000    0.023    0.023    0.000    1.039    0.660    0.379    2.453    0.768    0.072    0.696    0.450    0.023    0.222    0.000    0.000    0.000 2873.018  979.693  297.441   21.460    0.032    0.000    0.035    0.000    0.000    0.000    0.000    0.000   59.629
1961   1  22    0.000    0.000    0.000    0.000    0.209    0.000    0.000    0.000    0.000    0.000    1.018    0.654    0.364    2.794    0.835    0.102    0.732    0.515    0.000    0.217    0.000    0.000    0.000 2875.163  980.424  296.774   21.028    0.031    0.000    0.041    0.000    0.000    0.000    0.000    0.000   59.517
1961   1  23    4.417    0.000    4.364    0.000    0.416    0.000    0.000    0.052    0.052    0.000    1.443    0.672    0.770    1.847    0.385    0.071    0.314    0.262    0.052    0.000    0.000    0.000    0.000 2875.179  980.430  298.927   20.878    0.149    0.001    0.024    0.000    0.000    0.000    0.000    0.000   59.639
1961   1  24    2.517    0.000    2.464    0.000    0.352    0.000    0.000    0.053    0.053    0.000    1.565    0.690    0.875    2.826    0.637    0.157    0.479    0.427    0.053    0.000    0.000    0.000    0.000 2875.969  980.699  299.462   20.944    0.494    0.001    0.042    0.000    0.000    0.000    0.000    0.000   59.659
1961   1  25    0.000    0.000    0.000    0.000    0.219    0.000    0.000    0.000    0.000    0.000    1.315    0.685    0.630    2.007    0.636    0.077    0.559    0.332    0.000    0.227    0.000    0.000    0.000 2877.934  981.369  298.990   20.524    0.036    0.000    0.029    0.000    0.000    0.000    0.000    0.000   59.564
1961   1  26    0.000    0.000    0.000    0.000    0.211    0.000    0.000    0.000    0.000    0.000    1.132    0.671    0.460    2.337    0.753    0.075    0.678    0.453    0.000    0.225    0.000    0.000    0.000 2880.024  982.082  298.387   20.090    0.033    0.000    0.035    0.000    0.000    0.000    0.000    0.000   59.457
1961   1  27    0.000    0.000    0.000    0.000    0.208    0.000    0.000    0.000    0.000    0.000    1.044    0.659    0.385    2.693    0.828    0.113    0.715    0.501    0.000    0.214    0.000    0.000    0.000 2882.205  982.826  297.729   19.664    0.031    0.000    0.041    0.000    0.000    0.000    0.000    0.000   59.345
1961   1  28    0.000    0.000    0.000    0.000    0.205    0.000    0.000    0.000    0.000    0.000    0.997    0.650    0.347    2.967    0.907    0.161    0.746    0.532    0.000    0.214    0.000    0.000    0.000 2884.478  983.601  297.062   19.235    0.030    0.000    0.048    0.000    0.000    0.000    0.000    0.000   59.231
1961   1  29    0.220    0.000    0.185    0.000    0.204    0.000    0.000    0.035    0.035    0.000    0.971    0.643    0.329    2.891    0.923    0.170    0.753    0.501    0.035    0.218    0.000    0.000    0.000 2886.640  984.338  296.549   18.824    0.031    0.000    0.048    0.000    0.000    0.000    0.000    0.000   59.130
1961   1  30    0.417    0.000    0.362    0.000    0.210    0.000    0.000    0.054    0.054    0.000    0.983    0.640    0.343    1.097    0.476    0.031    0.444    0.166    0.054    0.225    0.000    0.000    0.000 2888.507  984.975  296.407   18.543    0.036    0.000    0.016    0.000    0.000    0.000    0.000    0.000   59.065
